County ID,County Name,Precinct Code,Precinct Name,School District Code,School District Name,Number of Registered Voters,,,,,,,,,
3,Becker,190,SHELL LAKE TWP,23,FRAZEE-VERGAS,217,,,,,,,,,
3,Becker,195,SILVER LEAF TWP,23,FRAZEE-VERGAS,304,,,,,,,,,
3,Becker,200,SPRING CREEK TWP,435,WAUBUN-OGEMA-WHITE EARTH,57,,,,,,,,,
3,Becker,205,SPRUCE GROVE TWP,23,FRAZEE-VERGAS,157,,,,,,,,,
3,Becker,205,SPRUCE GROVE TWP,553,NEW YORK MILLS,28,,,,,,,,,
3,Becker,205,SPRUCE GROVE TWP,821,MENAHGA,39,,,,,,,,,
3,Becker,210,SUGAR BUSH TWP,22,DETROIT LAKES,386,,,,,,,,,
3,Becker,215,TOAD LAKE TWP,23,FRAZEE-VERGAS,318,,,,,,,,,
3,Becker,220,TWO INLETS TWP,309,PARK RAPIDS,10,,,,,,,,,
3,Becker,220,TWO INLETS TWP,309,PARK RAPIDS,169,,,,,,,,,
3,Becker,225,WALWORTH TWP,914,ULEN-HITTERDAL,53,,,,,,,,,
3,Becker,230,WHITE EARTH TWP,435,WAUBUN-OGEMA-WHITE EARTH,365,,,,,,,,,
3,Becker,235,WOLF LAKE,23,FRAZEE-VERGAS,6,,,,,,,,,
3,Becker,235,WOLF LAKE,821,MENAHGA,30,,,,,,,,,
3,Becker,240,WOLF LAKE TWP,23,FRAZEE-VERGAS,4,,,,,,,,,
3,Becker,240,WOLF LAKE TWP,309,PARK RAPIDS,27,,,,,,,,,
3,Becker,240,WOLF LAKE TWP,821,MENAHGA,143,,,,,,,,,
4,Beltrami,5,ALASKA TWP,31,BEMIDJI,128,,,,,,,,,
4,Beltrami,10,BATTLE TWP,36,KELLIHER,22,,,,,,,,,
4,Beltrami,15,BEMIDJI TWP,31,BEMIDJI,1889,,,,,,,,,
4,Beltrami,20,BEMIDJI W-1,31,BEMIDJI,1144,,,,,,,,,
4,Beltrami,25,BEMIDJI W-2,31,BEMIDJI,1475,,,,,,,,,
4,Beltrami,30,BEMIDJI W-3 P-1,31,BEMIDJI,1301,,,,,,,,,
4,Beltrami,32,BEMIDJI W-3 P-2,31,BEMIDJI,718,,,,,,,,,
4,Beltrami,35,BEMIDJI W-4,31,BEMIDJI,1727,,,,,,,,,
4,Beltrami,40,BEMIDJI W-5,31,BEMIDJI,1862,,,,,,,,,
4,Beltrami,45,BENVILLE TWP,447,GRYGLA,68,,,,,,,,,
4,Beltrami,50,BIRCH TWP,32,BLACKDUCK,69,,,,,,,,,
4,Beltrami,55,BLACKDUCK,32,BLACKDUCK,379,,,,,,,,,
4,Beltrami,60,BUZZLE TWP,31,BEMIDJI,194,,,,,,,,,
4,Beltrami,65,CORMANT TWP,32,BLACKDUCK,63,,,,,,,,,
4,Beltrami,65,CORMANT TWP,36,KELLIHER,55,,,,,,,,,
4,Beltrami,70,DURAND TWP,31,BEMIDJI,134,,,,,,,,,
4,Beltrami,75,ECKLES TWP,31,BEMIDJI,1145,,,,,,,,,
4,Beltrami,80,FROHN TWP,31,BEMIDJI,1068,,,,,,,,,
4,Beltrami,85,FUNKLEY,32,BLACKDUCK,8,,,,,,,,,
4,Beltrami,90,GRANT VALLEY TWP,31,BEMIDJI,1381,,,,,,,,,
4,Beltrami,95,HAGALI TWP,32,BLACKDUCK,236,,,,,,,,,
4,Beltrami,100,HAMRE TWP,447,GRYGLA,14,,,,,,,,,
4,Beltrami,105,HINES TWP,32,BLACKDUCK,441,,,,,,,,,
4,Beltrami,110,HORNET TWP,32,BLACKDUCK,128,,,,,,,,,
4,Beltrami,115,JONES TWP,31,BEMIDJI,162,,,,,,,,,
4,Beltrami,120,KELLIHER,36,KELLIHER,130,,,,,,,,,
4,Beltrami,125,KELLIHER TWP,36,KELLIHER,87,,,,,,,,,
4,Beltrami,130,LAMMERS TWP,31,BEMIDJI,376,,,,,,,,,
4,Beltrami,135,LANGOR TWP,32,BLACKDUCK,122,,,,,,,,,
4,Beltrami,140,LEE TWP,447,GRYGLA,22,,,,,,,,,
4,Beltrami,145,LIBERTY TWP,31,BEMIDJI,493,,,,,,,,,
4,Beltrami,150,MAPLE RIDGE TWP,31,BEMIDJI,71,,,,,,,,,
4,Beltrami,155,MINNIE TWP,447,GRYGLA,20,,,,,,,,,
4,Beltrami,160,MOOSE LAKE TWP,32,BLACKDUCK,166,,,,,,,,,
4,Beltrami,165,NEBISH TWP,31,BEMIDJI,62,,,,,,,,,
4,Beltrami,165,NEBISH TWP,32,BLACKDUCK,117,,,,,,,,,
4,Beltrami,170,NORTHERN TWP P 01,31,BEMIDJI,2371,,,,,,,,,
4,Beltrami,175,O'BRIEN TWP,32,BLACKDUCK,35,,,,,,,,,
4,Beltrami,180,PONEMAH PREC,38,RED LAKE,542,,,,,,,,,
4,Beltrami,185,PORT HOPE TWP,31,BEMIDJI,356,,,,,,,,,
4,Beltrami,185,PORT HOPE TWP,32,BLACKDUCK,141,,,,,,,,,
4,Beltrami,190,QUIRING TWP,32,BLACKDUCK,2,,,,,,,,,
4,Beltrami,190,QUIRING TWP,36,KELLIHER,41,,,,,,,,,
4,Beltrami,195,RED LAKE AGENCY PREC,38,RED LAKE,1521,,,,,,,,,
4,Beltrami,200,REDBY PREC,38,RED LAKE,890,,,,,,,,,
4,Beltrami,202,LITTLE ROCK,38,RED LAKE,528,,,,,,,,,
4,Beltrami,205,ROOSEVELT TWP,31,BEMIDJI,154,,,,,,,,,
4,Beltrami,210,SHOOKS TWP,32,BLACKDUCK,3,,,,,,,,,
4,Beltrami,210,SHOOKS TWP,36,KELLIHER,114,,,,,,,,,
4,Beltrami,215,SHOTLEY TWP,36,KELLIHER,29,,,,,,,,,
4,Beltrami,220,SOLWAY,31,BEMIDJI,44,,,,,,,,,
4,Beltrami,225,SPRUCE GROVE TWP,447,GRYGLA,44,,,,,,,,,
4,Beltrami,230,STEENERSON TWP,447,GRYGLA,17,,,,,,,,,
4,Beltrami,235,SUGAR BUSH TWP,31,BEMIDJI,124,,,,,,,,,
4,Beltrami,240,SUMMIT TWP,32,BLACKDUCK,184,,,,,,,,,
4,Beltrami,245,TAYLOR TWP,32,BLACKDUCK,85,,,,,,,,,
4,Beltrami,250,TEN LAKE TWP,115,CASS LAKE-BENA,69,,,,,,,,,
4,Beltrami,250,TEN LAKE TWP,31,BEMIDJI,524,,,,,,,,,
4,Beltrami,255,TENSTRIKE,32,BLACKDUCK,117,,,,,,,,,
4,Beltrami,260,TURTLE LAKE TWP,31,BEMIDJI,972,,,,,,,,,
4,Beltrami,265,TURTLE RIVER,31,BEMIDJI,64,,,,,,,,,
4,Beltrami,270,TURTLE RIVER TWP,31,BEMIDJI,920,,,,,,,,,
4,Beltrami,275,UNORG DIST 1,447,GRYGLA,20,,,,,,,,,
4,Beltrami,280,UNORG DIST 2,36,KELLIHER,22,,,,,,,,,
4,Beltrami,285,UNORG DIST 3,32,BLACKDUCK,143,,,,,,,,,
4,Beltrami,290,WASKISH TWP,36,KELLIHER,92,,,,,,,,,
4,Beltrami,295,WILTON,31,BEMIDJI,134,,,,,,,,,
4,Beltrami,300,WOODROW TWP,36,KELLIHER,53,,,,,,,,,
5,Benton,5,ALBERTA TWP,51,FOLEY,535,,,,,,,,,
5,Benton,10,FOLEY,51,FOLEY,1437,,,,,,,,,
5,Benton,15,GILMAN,51,FOLEY,136,,,,,,,,,
5,Benton,20,GILMANTON TWP,51,FOLEY,592,,,,,,,,,
5,Benton,25,GLENDORADO TWP,477,PRINCETON,63,,,,,,,,,
5,Benton,25,GLENDORADO TWP,51,FOLEY,451,,,,,,,,,
5,Benton,30,GRAHAM TWP,47,SAUK RAPIDS-RICE,207,,,,,,,,,
5,Benton,30,GRAHAM TWP,484,PIERZ,6,,,,,,,,,
5,Benton,30,GRAHAM TWP,485,ROYALTON,4,,,,,,,,,
5,Benton,30,GRAHAM TWP,51,FOLEY,180,,,,,,,,,
5,Benton,35,GRANITE LEDGE TWP,51,FOLEY,310,,,,,,,,,
5,Benton,35,GRANITE LEDGE TWP,912,MILACA,196,,,,,,,,,
5,Benton,40,LANGOLA TWP,47,SAUK RAPIDS-RICE,357,,,,,,,,,
5,Benton,40,LANGOLA TWP,485,ROYALTON,351,,,,,,,,,
5,Benton,45,MAYHEW LAKE TWP,47,SAUK RAPIDS-RICE,372,,,,,,,,,
5,Benton,45,MAYHEW LAKE TWP,51,FOLEY,246,,,,,,,,,
5,Benton,50,MAYWOOD TWP,51,FOLEY,590,,,,,,,,,
5,Benton,50,MAYWOOD TWP,912,MILACA,54,,,,,,,,,
5,Benton,55,MINDEN TWP P-1,47,SAUK RAPIDS-RICE,954,,,,,,,,,
5,Benton,55,MINDEN TWP P-1,51,FOLEY,77,,,,,,,,,
5,Benton,55,MINDEN TWP P-1,742,ST CLOUD AREA,69,,,,,,,,,
5,Benton,56,MINDEN TWP P-2,47,SAUK RAPIDS-RICE,5,,,,,,,,,
5,Benton,60,RICE,47,SAUK RAPIDS-RICE,1174,,,,,,,,,
5,Benton,70,ST CLOUD W2 P1,47,SAUK RAPIDS-RICE,279,,,,,,,,,
5,Benton,70,ST CLOUD W2 P1,742,ST CLOUD AREA,1077,,,,,,,,,
5,Benton,80,ST CLOUD W2 P3,742,ST CLOUD AREA,1196,,,,,,,,,
5,Benton,85,ST CLOUD W2 P4,47,SAUK RAPIDS-RICE,18,,,,,,,,,
5,Benton,85,ST CLOUD W2 P4,742,ST CLOUD AREA,923,,,,,,,,,
5,Benton,90,ST GEORGE TWP,51,FOLEY,835,,,,,,,,,
5,Benton,95,SARTELL P-2,47,SAUK RAPIDS-RICE,1150,,,,,,,,,
5,Benton,95,SARTELL P-2,748,SARTELL-ST. STEPHEN,139,,,,,,,,,
5,Benton,100,SAUK RAPIDS P-1,47,SAUK RAPIDS-RICE,1416,,,,,,,,,
5,Benton,105,SAUK RAPIDS P-2,47,SAUK RAPIDS-RICE,1366,,,,,,,,,
5,Benton,110,SAUK RAPIDS P-3,47,SAUK RAPIDS-RICE,1840,,,,,,,,,
5,Benton,111,SAUK RAPIDS P-4,47,SAUK RAPIDS-RICE,1524,,,,,,,,,
5,Benton,112,SAUK RAPIDS P-5,47,SAUK RAPIDS-RICE,2381,,,,,,,,,
5,Benton,115,SAUK RAPIDS TWP,47,SAUK RAPIDS-RICE,381,,,,,,,,,
5,Benton,115,SAUK RAPIDS TWP,742,ST CLOUD AREA,1,,,,,,,,,
5,Benton,120,WATAB TWP,47,SAUK RAPIDS-RICE,2282,,,,,,,,,
6,Big Stone,5,AKRON TWP,2853,LAC QUI PARLE VALLEY,91,,,,,,,,,
6,Big Stone,5,AKRON TWP,2903,ORTONVILLE,32,,,,,,,,,
6,Big Stone,10,ALMOND TWP,2888,CLINTON-GRACEVILLE-BEARDSLEY,67,,,,,,,,,
6,Big Stone,15,ARTICHOKE TWP,2853,LAC QUI PARLE VALLEY,23,,,,,,,,,
6,Big Stone,15,ARTICHOKE TWP,2903,ORTONVILLE,25,,,,,,,,,
6,Big Stone,15,ARTICHOKE TWP,771,CHOKIO-ALBERTA,5,,,,,,,,,
6,Big Stone,20,BARRY,2888,CLINTON-GRACEVILLE-BEARDSLEY,11,,,,,,,,,
6,Big Stone,25,BIG STONE TWP,2888,CLINTON-GRACEVILLE-BEARDSLEY,6,,,,,,,,,
6,Big Stone,25,BIG STONE TWP,2903,ORTONVILLE,212,,,,,,,,,
6,Big Stone,30,BROWNS VALLEY TWP,2888,CLINTON-GRACEVILLE-BEARDSLEY,89,,,,,,,,,
6,Big Stone,31,BEARDSLEY,2888,CLINTON-GRACEVILLE-BEARDSLEY,131,,,,,,,,,
6,Big Stone,35,CLINTON,2888,CLINTON-GRACEVILLE-BEARDSLEY,227,,,,,,,,,
6,Big Stone,40,CORRELL,2853,LAC QUI PARLE VALLEY,16,,,,,,,,,
6,Big Stone,45,FOSTER TWP,2888,CLINTON-GRACEVILLE-BEARDSLEY,87,,,,,,,,,
6,Big Stone,50,GRACEVILLE,2888,CLINTON-GRACEVILLE-BEARDSLEY,359,,,,,,,,,
6,Big Stone,55,GRACEVILLE TWP,2888,CLINTON-GRACEVILLE-BEARDSLEY,65,,,,,,,,,
6,Big Stone,56,JOHNSON,2888,CLINTON-GRACEVILLE-BEARDSLEY,17,,,,,,,,,
6,Big Stone,60,MALTA TWP,2888,CLINTON-GRACEVILLE-BEARDSLEY,58,,,,,,,,,
6,Big Stone,65,MOONSHINE TWP,2888,CLINTON-GRACEVILLE-BEARDSLEY,45,,,,,,,,,
6,Big Stone,65,MOONSHINE TWP,771,CHOKIO-ALBERTA,9,,,,,,,,,
6,Big Stone,70,ODESSA,2903,ORTONVILLE,67,,,,,,,,,
6,Big Stone,75,ODESSA TWP,2903,ORTONVILLE,92,,,,,,,,,
6,Big Stone,80,ORTONVILLE P-1,2903,ORTONVILLE,800,,,,,,,,,
6,Big Stone,85,ORTONVILLE P-2,2903,ORTONVILLE,408,,,,,,,,,
6,Big Stone,86,ORTONVILLE TWP,2903,ORTONVILLE,60,,,,,,,,,
6,Big Stone,90,OTREY TWP,2903,ORTONVILLE,56,,,,,,,,,
6,Big Stone,95,PRIOR TWP,2888,CLINTON-GRACEVILLE-BEARDSLEY,74,,,,,,,,,
6,Big Stone,95,PRIOR TWP,2903,ORTONVILLE,64,,,,,,,,,
6,Big Stone,100,TOQUA TWP,2888,CLINTON-GRACEVILLE-BEARDSLEY,25,,,,,,,,,
7,Blue Earth,5,AMBOY,2135,MAPLE RIVER,329,,,,,,,,,
7,Blue Earth,10,BEAUFORD TWP,2135,MAPLE RIVER,272,,,,,,,,,
7,Blue Earth,15,BUTTERNUT VALLEY TWP,2071,LAKE CRYSTAL-WELLCOME MEMORIAL,185,,,,,,,,,
7,Blue Earth,15,BUTTERNUT VALLEY TWP,837,MADELIA,9,,,,,,,,,
7,Blue Earth,15,BUTTERNUT VALLEY TWP,88,NEW ULM,13,,,,,,,,,
7,Blue Earth,20,CAMBRIA TWP,2071,LAKE CRYSTAL-WELLCOME MEMORIAL,41,,,,,,,,,
7,Blue Earth,20,CAMBRIA TWP,88,NEW ULM,142,,,,,,,,,
7,Blue Earth,25,CERESCO TWP,2071,LAKE CRYSTAL-WELLCOME MEMORIAL,44,,,,,,,,,
7,Blue Earth,25,CERESCO TWP,2135,MAPLE RIVER,5,,,,,,,,,
7,Blue Earth,25,CERESCO TWP,458,TRUMAN,2,,,,,,,,,
7,Blue Earth,25,CERESCO TWP,837,MADELIA,64,,,,,,,,,
7,Blue Earth,30,DANVILLE TWP,2135,MAPLE RIVER,169,,,,,,,,,
7,Blue Earth,35,DECORIA TWP,2071,LAKE CRYSTAL-WELLCOME MEMORIAL,59,,,,,,,,,
7,Blue Earth,35,DECORIA TWP,2135,MAPLE RIVER,72,,,,,,,,,
7,Blue Earth,35,DECORIA TWP,75,ST. CLAIR,569,,,,,,,,,
7,Blue Earth,35,DECORIA TWP,77,MANKATO,94,,,,,,,,,
7,Blue Earth,40,EAGLE LAKE,77,MANKATO,1925,,,,,,,,,
7,Blue Earth,45,GARDEN CITY TWP,2071,LAKE CRYSTAL-WELLCOME MEMORIAL,517,,,,,,,,,
7,Blue Earth,50,GOOD THUNDER,2135,MAPLE RIVER,332,,,,,,,,,
7,Blue Earth,55,JAMESTOWN TWP,2143,WATERVILLE-ELYSIAN-MORRISTOWN,5,,,,,,,,,
7,Blue Earth,55,JAMESTOWN TWP,391,CLEVELAND,49,,,,,,,,,
7,Blue Earth,55,JAMESTOWN TWP,77,MANKATO,440,,,,,,,,,
7,Blue Earth,60,JUDSON TWP,2071,LAKE CRYSTAL-WELLCOME MEMORIAL,347,,,,,,,,,
7,Blue Earth,60,JUDSON TWP,77,MANKATO,16,,,,,,,,,
7,Blue Earth,65,LAKE CRYSTAL,2071,LAKE CRYSTAL-WELLCOME MEMORIAL,1520,,,,,,,,,
7,Blue Earth,70,LE RAY TWP,2835,JANESVILLE-WALDORF-PEMBERTON,177,,,,,,,,,
7,Blue Earth,70,LE RAY TWP,75,ST. CLAIR,195,,,,,,,,,
7,Blue Earth,70,LE RAY TWP,77,MANKATO,147,,,,,,,,,
7,Blue Earth,75,LIME TWP,77,MANKATO,662,,,,,,,,,
7,Blue Earth,80,LINCOLN TWP,2071,LAKE CRYSTAL-WELLCOME MEMORIAL,90,,,,,,,,,
7,Blue Earth,80,LINCOLN TWP,837,MADELIA,63,,,,,,,,,
7,Blue Earth,85,LYRA TWP,2071,LAKE CRYSTAL-WELLCOME MEMORIAL,34,,,,,,,,,
7,Blue Earth,85,LYRA TWP,2135,MAPLE RIVER,175,,,,,,,,,
7,Blue Earth,90,MCPHERSON TWP,2835,JANESVILLE-WALDORF-PEMBERTON,17,,,,,,,,,
7,Blue Earth,90,MCPHERSON TWP,75,ST. CLAIR,274,,,,,,,,,
7,Blue Earth,95,MADISON LAKE,391,CLEVELAND,5,,,,,,,,,
7,Blue Earth,95,MADISON LAKE,77,MANKATO,819,,,,,,,,,
7,Blue Earth,100,MANKATO W-05 P-01,77,MANKATO,764,,,,,,,,,
7,Blue Earth,105,MANKATO W-05 P-02,77,MANKATO,256,,,,,,,,,
7,Blue Earth,106,MANKATO W-05 P-03,77,MANKATO,947,,,,,,,,,
7,Blue Earth,110,MANKATO W-05 P-04,77,MANKATO,416,,,,,,,,,
7,Blue Earth,115,MANKATO W-05 P-05,77,MANKATO,753,,,,,,,,,
7,Blue Earth,120,MANKATO W-05 P-06,77,MANKATO,489,,,,,,,,,
7,Blue Earth,125,MANKATO W-03 P-07,77,MANKATO,914,,,,,,,,,
7,Blue Earth,130,MANKATO W-03 P-08,77,MANKATO,1450,,,,,,,,,
7,Blue Earth,135,MANKATO W-03 P-09,77,MANKATO,2352,,,,,,,,,
7,Blue Earth,140,MANKATO W-04 P-10,77,MANKATO,1588,,,,,,,,,
7,Blue Earth,142,MANKATO W-04 P-10A,77,MANKATO,1516,,,,,,,,,
7,Blue Earth,145,MANKATO W-01 P-11,77,MANKATO,1759,,,,,,,,,
7,Blue Earth,150,MANKATO W-01 P-12,77,MANKATO,1109,,,,,,,,,
7,Blue Earth,155,MANKATO W-04 P-13,77,MANKATO,1058,,,,,,,,,
7,Blue Earth,160,MANKATO W-01 P-14,77,MANKATO,2105,,,,,,,,,
7,Blue Earth,165,MANKATO W-02 P-15,77,MANKATO,4092,,,,,,,,,
7,Blue Earth,170,MANKATO W-02 P-16,77,MANKATO,2165,,,,,,,,,
7,Blue Earth,175,MANKATO W-02 P-17,77,MANKATO,321,,,,,,,,,
7,Blue Earth,195,MANKATO TWP P-1,77,MANKATO,169,,,,,,,,,
7,Blue Earth,197,MANKATO TWP P-2,75,ST. CLAIR,194,,,,,,,,,
7,Blue Earth,197,MANKATO TWP P-2,77,MANKATO,921,,,,,,,,,
7,Blue Earth,200,MAPLETON,2135,MAPLE RIVER,1042,,,,,,,,,
7,Blue Earth,205,MAPLETON TWP,2135,MAPLE RIVER,196,,,,,,,,,
7,Blue Earth,210,MEDO TWP,2135,MAPLE RIVER,64,,,,,,,,,
7,Blue Earth,210,MEDO TWP,2835,JANESVILLE-WALDORF-PEMBERTON,148,,,,,,,,,
7,Blue Earth,210,MEDO TWP,75,ST. CLAIR,18,,,,,,,,,
7,Blue Earth,212,MINNESOTA LAKE,2135,MAPLE RIVER,3,,,,,,,,,
7,Blue Earth,213,NORTH MANKATO,77,MANKATO,4,,,,,,,,,
7,Blue Earth,215,PEMBERTON,2835,JANESVILLE-WALDORF-PEMBERTON,135,,,,,,,,,
7,Blue Earth,220,PLEASANT MOUND TWP,2135,MAPLE RIVER,79,,,,,,,,,
7,Blue Earth,220,PLEASANT MOUND TWP,458,TRUMAN,61,,,,,,,,,
7,Blue Earth,220,PLEASANT MOUND TWP,837,MADELIA,2,,,,,,,,,
7,Blue Earth,225,RAPIDAN TWP,2071,LAKE CRYSTAL-WELLCOME MEMORIAL,645,,,,,,,,,
7,Blue Earth,225,RAPIDAN TWP,2135,MAPLE RIVER,42,,,,,,,,,
7,Blue Earth,225,RAPIDAN TWP,77,MANKATO,91,,,,,,,,,
7,Blue Earth,230,SAINT CLAIR,75,ST. CLAIR,510,,,,,,,,,
7,Blue Earth,235,SHELBY TWP,2071,LAKE CRYSTAL-WELLCOME MEMORIAL,2,,,,,,,,,
7,Blue Earth,235,SHELBY TWP,2135,MAPLE RIVER,173,,,,,,,,,
7,Blue Earth,240,SKYLINE,77,MANKATO,238,,,,,,,,,
7,Blue Earth,245,SOUTH BEND TWP,2071,LAKE CRYSTAL-WELLCOME MEMORIAL,136,,,,,,,,,
7,Blue Earth,245,SOUTH BEND TWP,77,MANKATO,784,,,,,,,,,
7,Blue Earth,250,STERLING TWP,2135,MAPLE RIVER,183,,,,,,,,,
7,Blue Earth,250,STERLING TWP,2860,BLUE EARTH AREA,1,,,,,,,,,
7,Blue Earth,255,VERNON CENTER,2071,LAKE CRYSTAL-WELLCOME MEMORIAL,189,,,,,,,,,
7,Blue Earth,260,VERNON CENTER TWP,2071,LAKE CRYSTAL-WELLCOME MEMORIAL,174,,,,,,,,,
8,Brown,5,ALBIN TWP,81,COMFREY,3,,,,,,,,,
8,Brown,5,ALBIN TWP,84,SLEEPY EYE,156,,,,,,,,,
8,Brown,5,ALBIN TWP,840,ST. JAMES,53,,,,,,,,,
8,Brown,10,BASHAW TWP,81,COMFREY,94,,,,,,,,,
8,Brown,10,BASHAW TWP,85,SPRINGFIELD,64,,,,,,,,,
8,Brown,15,BURNSTOWN TWP,85,SPRINGFIELD,186,,,,,,,,,
8,Brown,20,COBDEN,85,SPRINGFIELD,19,,,,,,,,,
8,Brown,25,COMFREY,81,COMFREY,235,,,,,,,,,
8,Brown,30,COTTONWOOD TWP,88,NEW ULM,590,,,,,,,,,
8,Brown,35,EDEN TWP,2754,CEDAR MOUNTAIN,99,,,,,,,,,
8,Brown,35,EDEN TWP,84,SLEEPY EYE,57,,,,,,,,,
8,Brown,40,EVAN,84,SLEEPY EYE,43,,,,,,,,,
8,Brown,45,HANSKA,88,NEW ULM,226,,,,,,,,,
8,Brown,50,HOME TWP,84,SLEEPY EYE,350,,,,,,,,,
8,Brown,50,HOME TWP,88,NEW ULM,6,,,,,,,,,
8,Brown,55,LAKE HANSKA TWP,837,MADELIA,15,,,,,,,,,
8,Brown,55,LAKE HANSKA TWP,840,ST. JAMES,21,,,,,,,,,
8,Brown,55,LAKE HANSKA TWP,88,NEW ULM,177,,,,,,,,,
8,Brown,60,LEAVENWORTH TWP,84,SLEEPY EYE,170,,,,,,,,,
8,Brown,60,LEAVENWORTH TWP,85,SPRINGFIELD,23,,,,,,,,,
8,Brown,65,LINDEN TWP,837,MADELIA,92,,,,,,,,,
8,Brown,65,LINDEN TWP,88,NEW ULM,98,,,,,,,,,
8,Brown,70,MILFORD TWP,84,SLEEPY EYE,14,,,,,,,,,
8,Brown,70,MILFORD TWP,88,NEW ULM,485,,,,,,,,,
8,Brown,75,MULLIGAN TWP,81,COMFREY,84,,,,,,,,,
8,Brown,75,MULLIGAN TWP,84,SLEEPY EYE,40,,,,,,,,,
8,Brown,80,NEW ULM W-1 P-1,88,NEW ULM,982,,,,,,,,,
8,Brown,85,NEW ULM W-1 P-2,88,NEW ULM,1108,,,,,,,,,
8,Brown,90,NEW ULM W-2 P-1,88,NEW ULM,1049,,,,,,,,,
8,Brown,95,NEW ULM W-2 P-2,88,NEW ULM,997,,,,,,,,,
8,Brown,100,NEW ULM W-3 P-1,88,NEW ULM,1543,,,,,,,,,
8,Brown,105,NEW ULM W-3 P-2,88,NEW ULM,1034,,,,,,,,,
8,Brown,110,NEW ULM W-4 P-1,88,NEW ULM,1145,,,,,,,,,
8,Brown,115,NEW ULM W-4 P-2,88,NEW ULM,977,,,,,,,,,
8,Brown,120,NORTH STAR TWP,2884,RED ROCK CENTRAL,17,,,,,,,,,
8,Brown,120,NORTH STAR TWP,85,SPRINGFIELD,167,,,,,,,,,
8,Brown,125,PRAIRIEVILLE TWP,2754,CEDAR MOUNTAIN,4,,,,,,,,,
8,Brown,125,PRAIRIEVILLE TWP,84,SLEEPY EYE,157,,,,,,,,,
8,Brown,125,PRAIRIEVILLE TWP,85,SPRINGFIELD,7,,,,,,,,,
8,Brown,130,SIGEL TWP,84,SLEEPY EYE,24,,,,,,,,,
8,Brown,130,SIGEL TWP,88,NEW ULM,226,,,,,,,,,
8,Brown,135,SLEEPY EYE W-1,84,SLEEPY EYE,797,,,,,,,,,
8,Brown,140,SLEEPY EYE W-2,84,SLEEPY EYE,1180,,,,,,,,,
8,Brown,145,SPRINGFIELD W-1,85,SPRINGFIELD,603,,,,,,,,,
8,Brown,150,SPRINGFIELD W-2,85,SPRINGFIELD,622,,,,,,,,,
8,Brown,155,STARK TWP,84,SLEEPY EYE,229,,,,,,,,,
8,Brown,160,STATELY TWP,2884,RED ROCK CENTRAL,34,,,,,,,,,
8,Brown,160,STATELY TWP,81,COMFREY,34,,,,,,,,,
8,Brown,160,STATELY TWP,85,SPRINGFIELD,34,,,,,,,,,
9,Carlton,5,ATKINSON TWP,91,BARNUM,277,,,,,,,,,
9,Carlton,10,AUTOMBA TWP,91,BARNUM,56,,,,,,,,,
9,Carlton,10,AUTOMBA TWP,95,CROMWELL-WRIGHT,47,,,,,,,,,
9,Carlton,15,BARNUM,91,BARNUM,306,,,,,,,,,
9,Carlton,20,BARNUM TWP,91,BARNUM,750,,,,,,,,,
9,Carlton,20,BARNUM TWP,97,MOOSE LAKE,55,,,,,,,,,
9,Carlton,25,BESEMAN TWP,95,CROMWELL-WRIGHT,84,,,,,,,,,
9,Carlton,30,BLACKHOOF TWP,100,WRENSHALL,4,,,,,,,,,
9,Carlton,30,BLACKHOOF TWP,91,BARNUM,306,,,,,,,,,
9,Carlton,30,BLACKHOOF TWP,93,CARLTON,375,,,,,,,,,
9,Carlton,35,CARLTON,93,CARLTON,609,,,,,,,,,
9,Carlton,35,CARLTON,99,ESKO,19,,,,,,,,,
9,Carlton,40,CLOQUET W-1,93,CARLTON,8,,,,,,,,,
9,Carlton,40,CLOQUET W-1,94,CLOQUET,1602,,,,,,,,,
9,Carlton,45,CLOQUET W-2,94,CLOQUET,1281,,,,,,,,,
9,Carlton,50,CLOQUET W-3,94,CLOQUET,1494,,,,,,,,,
9,Carlton,55,CLOQUET W-4,94,CLOQUET,1495,,,,,,,,,
9,Carlton,60,CLOQUET W-5 P-1,94,CLOQUET,1248,,,,,,,,,
9,Carlton,65,CLOQUET W-5 P-2,94,CLOQUET,378,,,,,,,,,
9,Carlton,68,CLEAR CREEK UNORG,100,WRENSHALL,87,,,,,,,,,
9,Carlton,68,CLEAR CREEK UNORG,91,BARNUM,12,,,,,,,,,
9,Carlton,68,CLEAR CREEK UNORG,97,MOOSE LAKE,3,,,,,,,,,
9,Carlton,70,CORONA UNORG,91,BARNUM,69,,,,,,,,,
9,Carlton,70,CORONA UNORG,93,CARLTON,18,,,,,,,,,
9,Carlton,70,CORONA UNORG,95,CROMWELL-WRIGHT,15,,,,,,,,,
9,Carlton,75,CROMWELL,95,CROMWELL-WRIGHT,150,,,,,,,,,
9,Carlton,80,EAGLE TWP,95,CROMWELL-WRIGHT,407,,,,,,,,,
9,Carlton,85,HOLYOKE TWP,100,WRENSHALL,151,,,,,,,,,
9,Carlton,90,KALEVALA TWP,91,BARNUM,127,,,,,,,,,
9,Carlton,90,KALEVALA TWP,95,CROMWELL-WRIGHT,64,,,,,,,,,
9,Carlton,95,KETTLE RIVER,97,MOOSE LAKE,97,,,,,,,,,
9,Carlton,100,LAKEVIEW TWP,95,CROMWELL-WRIGHT,130,,,,,,,,,
9,Carlton,105,MAHTOWA TWP,91,BARNUM,428,,,,,,,,,
